politician_id	parliament_num	ed_id	pref_votes	date_member_from	date_member_to	elected_party_id	current_party_id	duration_days
S-A-Muthubanda	9	POL	10336	1989-03-09	1994-06-24	UNP	UNP	1933
S-A-R-Madduma-Bandara	11	BAD	47152	2000-10-18	2001-10-10	PA	PA	357
S-A-R-Madduma-Bandara	12	BAD	36708	2001-12-19	2004-02-07	PA	PA	780
S-A-S-Sakalasooriya	9	GAM	36363	1989-03-09	1994-06-24			1933
S-B-Dissanayake	9	NUW	18986	1989-03-09	1994-06-24			1933
S-B-Dissanayake	10	NUW	38372	1994-08-25	2000-08-18	PA	PA	2185
S-B-Dissanayake	11	NUW	78903	2000-10-18	2001-10-10	PA	UNP	357
S-B-Dissanayake	12	NAT		2001-12-19	2004-02-07	UNF	UNF	780
S-B-Dissanayake	13	NUW	71723	2004-04-22	2004-12-07	UNF	UNF	229
S-B-Dissanayake	14	KAN	108169	2010-04-22	2015-06-26	UNP (D)		1891
S-B-Dissanayake	15	NAT		2015-09-01		SLFP	SLFP	
S-B-Dissanayake	16	NUW	66045	2020-08-20		SLPP	SLPP	
S-B-Nawinne	9	KUR	38696	1989-03-09	1994-06-24			1933
S-B-Nawinne	10	KUR	122611	1994-08-25	2000-08-18	PA	PA	2185
S-B-Nawinne	11	KUR	81259	2000-10-18		PA	PA	
S-B-Nawinne	12	KUR	78718	2001-12-19	2004-02-07	PA	PA	780
S-B-Nawinne	13	KUR	53079	2004-04-22	2010-02-09	UPFA	UPFA	2119
S-B-Nawinne	14	KUR	74976	2010-04-22	2015-06-26	SLFP	SLFP	1891
S-B-Nawinne	15	KUR	76714	2015-09-01		UNP	UNP	
S-B-Welagedara	9	KUR	44437	1989-03-09	1994-06-24	UNP	UNP	1933
S-Jegadhiswaran	13	NUW	81386	2004-04-22	2010-02-09	UNF	UPFA	2119
S-K-Jegatheeswaran	11	NUW	50735	2000-10-18	2001-10-10	PA		357
S-K-Subasinghe	12	NAT		2001-12-19	2004-02-07			780
S-K-Subasinghe	13	POL	61580	2004-04-22	2010-02-09	UPFA		2119
S-Kajendran	16	NAT		2020-08-20		ACTC	ACTC	
S-M-Chandrasena	12	ANU	38090	2001-12-19	2004-02-07	PA	PA	780
S-M-Chandrasena	13	ANU	56651	2004-04-22	2010-02-09	UPFA	UPFA	2119
S-M-Chandrasena	14	ANU	112644	2010-04-22	2015-06-26	SLFP	SLFP	1891
S-M-Chandrasena	15	ANU	118234	2015-09-01		SLFP	SLFP	
S-M-Chandrasena	16	ANU	139368	2020-08-20		SLPP	SLPP	
S-M-Marikkar	15	COL	92526	2015-09-01		UNP	UNP	
S-M-Marikkar	16	COL	87589	2020-08-20		SJB	SJB	
S-Pradeep	17	"RAT
"	112711	2024-11-21		"NPP
"	NPP	
S-S-M-Abu-Bakaar	10	VAN	4269	1994-08-25	2000-08-18		PA	2185
S-Sathasivam	12	NAT		2001-12-19	2004-02-07	PA	PA	780
S-Shanmuganathan	10	VAN	5828	1994-08-25	1998-07-15	DPLF	DPLF	1420
S-Sivamohan	15	VAN	18412	2015-09-01		EPRLF	EPRLF	
S-Sritharan	14	JAF	10057	2010-04-22	2015-06-26		ITAK	1891
S-Sritharan	15	JAF	72258	2015-09-01		ITAK	ITAK	
S-Sritharan	16	JAF	35884	2020-08-20		ITAK	ITAK	
S-Viyalendiran	15	BAT	39321	2015-09-01		PLOTE	PLOTE	
S-Viyalendiran	16	BAT	22218	2020-08-20		SLPP	SLPP	
S-Yogeswaran	14	BAT	20569	2010-04-22	2015-06-26		ITAK	1891
S-Yogeswaran	15	BAT	34039	2015-09-01		ITAK	ITAK	
Sagala-Ratnayaka	11	MTR	58634	2000-10-18	2001-10-10	UNP	UNP	357
Sagala-Ratnayaka	12	MTR	55423	2001-12-19	2004-02-07	UNF	UNF	780
Sagala-Ratnayaka	13	MTR	59888	2004-04-22	2010-02-09	UNF	UNF	2119
Sagala-Ratnayaka	15	MTR	85772	2015-09-01		UNP	UNP	
Sagara-Kariyawasam	16	NAT		2020-08-20		SLPP	SLPP	
Sagarika-Athauda	17	"KEG
"	59019	2024-11-21		"NPP
"	NPP	
Sahan-Pradeep-Withana	16	GAM	97494	2020-08-20		SLPP	SLPP	
Saidulla-Marikkar	17	"COL
"	41482	2024-11-21		"SJB
"	SJB	
Sajin-Vass-Gunawardena	14	GAL	53989	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sajith-Premadasa	11	HAM	98968	2000-10-18	2001-10-10	UNP	UNP	357
Sajith-Premadasa	12	HAM	92536	2001-12-19	2004-02-07	UNF	UNF	780
Sajith-Premadasa	13	HAM	82968	2004-04-22	2010-02-09	UNF	UNF	2119
Sajith-Premadasa	14	HAM	74467	2010-04-22	2015-06-26	UNP	UNP	1891
Sajith-Premadasa	15	HAM	112645	2015-09-01		UNP	UNP	
Sajith-Premadasa	16	COL	305744	2020-08-20		SJB	SJB	
Sajith-Premadasa	17	"COL
"	145611	2024-11-21		"SJB
"	SJB	
Salinda-Dissanayake	10	KUR	57641	1994-08-25	2000-08-18	PA	PA	2185
Salinda-Dissanayake	11	KUR	52727	2000-10-18	2001-10-10	PA	PA	357
Salinda-Dissanayake	12	KUR	69963	2001-12-19	2004-02-07	PA	PA	780
Salinda-Dissanayake	13	KUR	52520	2004-04-22	2010-02-09	UPFA	UPFA	2119
Salinda-Dissanayake	14	KUR	56842	2010-04-22	2015-06-26	SLFP	SLFP	1891
Salinda-Dissanayake	15	KUR	54318	2015-09-01		SLFP	SLFP	
Saliya-Madarasinghe	17	"HAM
"	65969	2024-11-21		"NPP
"	NPP	
Samanmalee-Gunasinghe	17	"COL
"	59657	2024-11-21		"NPP
"	NPP	
Samanpriya-Herath	16	KUR	66814	2020-08-20		SLPP	SLPP	
Samansiri-Herath	13	PUT	38113	2004-04-22	2010-02-09	UPFA	UPFA	2119
Samaraweera-Weerawanni	9	BAD	35210	1989-03-09	1994-06-24	UNP	UNP	1933
Samaraweera-Weerawanni	10	BAD	44595	1994-08-25	2000-08-18	PA	PA	2185
Sanath-Jayasuriya	14	MTR	74352	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sanath-Nishantha	15	PUT	68240	2015-09-01		SLFP	SLPP	
Sanath-Nishantha	16	PUT	80082	2020-08-20	2024-01-25	SLPP	SLPP	1253
Sandith-Samarasinghe	15	KEG	49442	2015-09-01		UNP	UNP	
Sangarapillai-Sivathasan	10	JAF	456	1994-08-25	2000-08-18	IND	PA	2185
Sanjeeva-Edirimanna	16	KAL	105973	2020-08-20		SLPP	SLPP	
Sanjeeva-Kaviratne	12	MTL	37226	2001-12-19	2004-02-07	UNF	UNF	780
Sanjeewa-Ranasinghe	17	"KAL
"	78832	2024-11-21		"NPP
"	NPP	
Santhakumara-Punchihewa	11	VAN	3975	2000-10-18	2001-10-10	UNP	UNP	357
Santhanam-Arulsamy	13	NUW	19711	2010-02-05	2010-02-09	UPFA	UPFA	4
Sarana-Gunawardena	11	GAM	59777	2000-10-18	2001-10-10	PA	PA	357
Sarana-Gunawardena	12	GAM	59470	2001-12-19	2004-02-07	PA	PA	780
Sarana-Gunawardena	13	GAM	52288	2008-05-06	2010-02-09	UPFA	UPFA	644
Sarana-Gunawardena	14	GAM	61150	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sarath-Amunugama	10	KAN	53997	1994-08-25	2000-08-18	UNP	PA	2185
Sarath-Amunugama	11	KAN	67731	2000-10-18	2001-10-10	PA	PA	357
Sarath-Amunugama	12	KAN	78110	2001-12-19	2004-02-07	PA	PA	780
Sarath-Amunugama	13	KAN	78817	2004-04-22	2010-02-09	UPFA	UPFA	2119
Sarath-Amunugama	14	KAN	44478	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sarath-Amunugama	15	NAT		2015-09-01		SLFP	SLFP	
Sarath-Chandra-Rajakaruna	9	GAM	80154	1989-03-09	1994-06-24	UNP	UNP	1933
Sarath-Chandra-Rajakaruna	10	GAM	59992	1994-08-25	2000-08-18	UNP	UNP	2185
Sarath-Chandra-Rajakaruna	12	GAM	60776	2001-12-19	2004-02-07	UNF	UNF	780
Sarath-Chandra-Rajakaruna	13	GAM	55337	2004-04-22	2010-02-09	UNF	UNF	2119
Sarath-Chandrasiri-Mayadunne	15	NAT		2015-09-01	2015-09-03	JVP	JVP	2
Sarath-Chandrasiri-Muthukumarana	14	ANU	44645	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sarath-Chandrasiri-Muthukumarana	15	ANU	54460	2015-09-01		SLFP	SLFP	
Sarath-Chandrasiri-Muthukumarana	16	ANU		2024-03-05		SLPP	SLPP	
Sarath-Fonseka	14	COL	98458	2010-04-22	2010-10-07			168
Sarath-Fonseka	15	NAT		2016-02-09		DP	UNP	
Sarath-Fonseka	16	GAM	110555	2020-08-20		SJB	SJB	
Sarath-Keerthirathna	11	GAM	77427	2000-10-18	2001-10-10	PA	PA	357
Sarath-Kumara-Gunaratna	13	GAM	54968	2006-05-23	2010-02-09	UPFA	UPFA	1358
Sarath-Kumara-Gunaratna	14	GAM	46040	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sarath-Kumara	17	"MON
"	39657	2024-11-21		"NPP
"	NPP	
Sarath-Moonesinghe	11	KUR	51230	2000-10-18	2001-10-10	PA	PA	357
Sarath-Ranawaka	13	KAL	48380	2004-04-22	2009-07-25	UNF	UNF	1920
Sarath-Weerasekara	14	AMP	54373	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sarath-Weerasekara	16	COL	328092	2020-08-20		SLPP	SLPP	
Saroja-Paulraj	17	"MTR
"	148379	2024-11-21		"NPP
"	NPP	
Sathasivam-Kanagaratnam	13	VAN	30390	2004-04-22	2010-02-09	TNA	TNA	2119
Savumiamoorthy-Thondaman	9	NAT		1989-03-09	1994-06-24	UNP	UNP	1933
Savumiamoorthy-Thondaman	10	NAT		1994-08-25	1999-10-30	UNP	PA	1892
Sebastiyampillai-Edward	9	JAF	17429	1989-03-09	1994-06-24	IND	IND	1933
Seetha-Arambepola	16	NAT		2020-08-20		SLPP	SLPP	
Seid-Ahamed-Abdul-Majeed	9	POL	12299	1989-03-09	1994-06-24	UNP	UNP	1933
Selvam-Adaikalanathan	11	VAN	15490	2000-10-18	2001-10-10			357
Selvam-Adaikalanathan	12	VAN	28548	2001-12-19	2004-02-07	TNA	TNA	780
Selvam-Adaikalanathan	13	VAN	39535	2004-04-22	2010-02-09	TNA	TNA	2119
Selvam-Adaikalanathan	14	VAN	17366	2010-04-22	2015-06-26	TELO	TELO	1891
Selvam-Adaikalanathan	15	VAN	26397	2015-09-01		TELO	TELO	
Selvam-Adaikalanathan	16	VAN	18563	2020-08-20		TELO	TELO	
Selvarajah-Kajendren	13	JAF	112077	2004-04-22	2010-02-09	TNA	TNA	2119
Selvathambi-Thilakanathan	17	"VAN
"	10652	2024-11-21		"NPP
"	NPP	
Sena-Nanayakkara	17	"ANU
"	86150	2024-11-21		"NPP
"	NPP	
Senathirajah-Jeyanandamoorthy	13	BAT	44457	2004-04-22	2010-02-09	TNA	TNA	2119
Sennan-Veera	10	BAD	41683	1994-08-25	2000-08-18	UNP	PA	2185
Seyed-Ali-Zahir-Moulana	10	BAT	11508	1994-08-25	2000-08-18	UNP	UNP	2185
Seyed-Ali-Zahir-Moulana	11	BAT	14284	2000-10-18	2001-10-10	UNP	UNP	357
Seyed-Ali-Zahir-Moulana	13	NAT		2004-04-22	2004-06-23	UNF	UNF	62
Seyed-Ali-Zahir-Moulana	15	BAT	16385	2015-09-01		SLMC	SLMC	
Seyed-Ali-Zahir-Moulana	16	BAT		2023-10-11		SLMC	SLMC	
Shan-Wijayalal-De-Silva	16	GAL	67793	2020-08-20		SLFP	SJB	
Shanakiya-Rasamanickam	17	"BAT
"	65458	2024-11-21		"ITAK
"	ITAK	
Shantha-Abeysekara	15	PUT	36390	2015-09-01		UNP	UNP	
Shantha-Padmakumara	17	"RAT
"	137965	2024-11-21		"NPP
"	NPP	
Shanthi-Sriskantharajah	15	NAT		2015-09-01		ITAK	ITAK	
Shasheendra-Rajapaksa	16	MON	104729	2020-08-20		SLPP	SLPP	
Shriyani-Wijewickreme	14	AMP	33810	2010-04-22	2015-06-26	MEP	MEP	1891
Shriyani-Wijewickreme	15	AMP	49691	2015-09-01		MEP	SLFP	
Sidney-Jayarathna	12	POL	28109	2001-12-19	2004-02-07	UNF	UNF	780
Sidney-Jayarathna	15	POL	41295	2015-09-01		UNP	UNP	
Sihabdeen-Nijamudeen	13	NAT		2004-07-20	2010-02-09	UNF	UPFA	2030
Silvestri-Alantine	14	JAF	13128	2010-04-22	2015-06-26	EPDP	EPDP	1891
Sinnathamby-Sivamaharajah	9	JAF	22622	1989-03-09	1994-06-24	IND	IND	1933
Sinnathamby-Sivamaharajah	11	JAF	7187	2000-10-18	2001-10-10			357
Sinniah-Thangavel	10	JAF	398	1994-08-25	2000-08-18	IND	PA	2185
Siri-Andrahannadi	11	HAM	39674	2000-10-18	2001-10-10	UNP	UNP	357
Siri-Andrahannadi	12	HAM	26644	2001-12-19	2004-02-07	UNF	UNF	780
Sirimavo-Bandaranaike	9	GAM	214390	1989-03-09	1994-06-24			1933
Sirimavo-Bandaranaike	10	NAT		1994-08-25	2000-08-18	PA	PA	2185
Sirinal-de-Mel	11	NAT		2000-10-18	2001-10-10	UNP	UNP	357
Sirinal-de-Mel	15	NAT		2015-09-01		UNP	UNP	
Siripala-Amarasinghe	13	GAM	128633	2004-04-22	2006-04-19	UPFA		727
Siripala-Gamalath	13	POL	47085	2004-04-22	2010-02-09	UPFA	UPFA	2119
Siripala-Gamalath	14	POL	53973	2010-04-22	2015-06-26	SLFP	SLFP	1891
Siripala-Gamalath	15	POL	63309	2015-09-01		SLFP	SLFP	
Siripala-Gamalath	16	POL	67917	2020-08-20		SLPP	SLPP	
Sirisena-Cooray	9	COL	92263	1989-03-09	1994-06-24	UNP	UNP	1933
Sisira-Jayakody	15	GAM	90749	2015-09-01		SLFP	SLFP	
Sisira-Jayakody	16	GAM	113130	2020-08-20		SLPP	SLPP	
Sivagnanam-Shritharan	17	"JAF
"	32833	2024-11-21		"ITAK
"	ITAK	
Sivanathan-Kisshor	13	VAN	17653	2004-04-22	2010-02-09	TNA	TNA	2119
Sivanesathurai-Chandrakanthan	16	BAT	54198	2020-08-20		TMVP	TMVP	
Sivapragasam-Ratnarajah	9	TRI	784	1989-03-09	1994-06-24	IND	IND	1933
Sivasakthy-Ananthan	12	VAN	14023	2001-12-19	2004-02-07	TNA	TNA	780
Sivasakthy-Ananthan	13	VAN	29801	2004-04-22	2010-02-09	TNA	TNA	2119
Sivasakthy-Ananthan	14	VAN	11674	2010-04-22	2015-06-26	EPRLF	EPRLF	1891
Sivasakthy-Ananthan	15	VAN	25027	2015-09-01		EPRLF	EPRLF	
Solomon-Cyril	13	JAF	31177	2008-04-09	2010-02-09	TNA	TNA	671
Somasuntharam-Ganeshamoorthy	11	BAT	9132	2000-10-18	2001-10-10	PA	PA	357
Somaweera-Chandrasiri	11	NAT		2000-10-18	2001-10-10	PA	PA	357
Sri-Bhavanandaraja-Shanmuganathan	17	"JAF
"	20430	2024-11-21		"NPP
"	NPP	
Sri-Ranga-Jeyaratnam	14	NUW	33948	2010-04-22	2015-06-26	CF	CF	1891
Srimanee-Athulathmudali	10	COL	148727	1994-08-25	2000-08-18	PA	PA	2185
Sripathi-Sooriyaarachchi	13	GAM	76637	2004-04-22	2008-02-09	UPFA	UPFA	1388
Stanley-Tillekerathne	9	COL	83636	1989-03-09	1994-06-24			1933
Stephani-Fernando	17	"GAM
"	57634	2024-11-21		"NPP
"	NPP	
Sudarshana-Denipitiya	16	BAD	71776	2020-08-20		SLPP	SLPP	
Sudarshani-Fernandopulle	14	GAM	186140	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sudarshani-Fernandopulle	15	GAM	73553	2015-09-01		SLFP	SLPP	
Sudarshani-Fernandopulle	16	GAM	89329	2020-08-20		SLPP	Ind	
Sudath-Balagalla	17	"BAD
"	47980	2024-11-21		"NPP
"	NPP	
Sudath-Manjula	16	KEG	45970	2020-08-20		SLPP	SLPP	
Sugath-Tissera	12	PUT	36218	2001-12-19	2004-02-07	UNF	UNF	780
Sujatha-Alahakoon	13	MTL	57234	2004-04-22	2010-02-09	UPFA		2119
Sujeeva-Dissanayake	17	"KUR
"	109979	2024-11-21		"NPP
"	NPP	
Sujeewa-Senasinghe	14	COL	52559	2010-04-22	2015-06-26	UNP	UNP	1891
Sujeewa-Senasinghe	15	COL	117049	2015-09-01		UNP	UNP	
Sujith-Sanjaya-Perera	15	KEG	53217	2015-09-01		UNP	UNP	
Sujith-Sanjaya-Perera	16	KEG	28082	2020-08-20		SJB	SJB	
Sujith-Sanjaya-Perera	17	"KEG
"	26164	2024-11-21		"SJB
"	SJB	
Sumedha-G-Jayasena	10	MON	55369	1994-08-25	2000-08-18	PA	PA	2185
Sumedha-G-Jayasena	11	MON	33946	2000-10-18	2001-10-10	PA	PA	357
Sumedha-G-Jayasena	12	MON	31239	2001-12-19	2004-02-07	PA	PA	780
Sumedha-G-Jayasena	13	MON	47538	2004-04-22	2010-02-09	UPFA	UPFA	2119
Sumedha-G-Jayasena	14	MON	45837	2010-04-22	2015-06-26	SLFP	SLFP	1891
Sumedha-G-Jayasena	15	MON	69082	2015-09-01		SLFP	SLFP	
Sumith-Udukumbura	16	KUR	51134	2020-08-20		SLPP	SLPP	
Sunethra-Ranasinghe	9	COL	37165	1989-03-09	1994-06-24	UNP	UNP	1933
Sunil-Biyanvila	17	"MTL
"	56932	2024-11-21		"NPP
"	NPP	
Sunil-Handunnetti	12	COL	9438	2001-12-19	2004-02-07			780
Sunil-Handunnetti	13	COL	152942	2004-04-22	2010-02-09	UPFA		2119
Sunil-Handunnetti	14	COL	78126	2010-04-22	2015-06-26	JVP	JVP	1891
Sunil-Handunnetti	15	NAT		2015-09-01		JVP	JVP	
Sunil-Handunnetti	17	"MTR
"	249251	2024-11-21		"NPP
"	NPP	
Sunil-Rajapaksha	10	GAM	63067	1994-08-25	2000-08-18	UNP	UNP	2185
Sunil-Rajapaksha	11	GAM	49697	2000-10-18	2001-10-10	UNP	UNP	357
Sunil-Rajapaksha	12	GAM	60861	2001-12-19	2004-02-07	UNF	UNF	780
Sunil-Rajapaksha	17	"RAT
"	58138	2024-11-21		"NPP
"	NPP	
Sunil-Rathnasiri	17	"POL
"	51077	2024-11-21		"NPP
"	NPP	
Sunil-Watagala	17	"COL
"	125700	2024-11-21		"NPP
"	NPP	
Sunny-Rohana	14	RAT	37902	2010-04-22	2015-06-26	SLFP	SLFP	1891
Suppiah-Sathasiwam	10	NUW	83368	1994-08-25	2000-08-18	UNP	PA	2185
Suppiah-Sathasiwam	11	NUW	47472	2000-10-18	2001-10-10	UNP	UNP	357
Suranga-Rathnayaka	17	"ANU
"	24348	2024-11-21		"SJB
"	SJB	
Suren-Raghavan	16	NAT		2020-08-20		SLFP	SLFP	
Suresh-Premachandran	9	JAF	20738	1989-03-09	1994-06-24	TULF	TULF	1933
Suresh-Premachandran	13	JAF	45786	2004-04-22	2010-02-09	TNA	TNA	2119
Suresh-Premachandran	14	JAF	16425	2010-04-22	2015-06-26	EPRLF	EPRLF	1891
Susantha-Dodawatta	17	"COL
"	65391	2024-11-21		"NPP
"	NPP	
Susantha-Kumara	17	"ANU
"	71965	2024-11-21		"NPP
"	NPP	
Susantha-Punchinilame	10	RAT	57029	1994-08-25	2000-08-18	UNP	UNP	2185
Susantha-Punchinilame	11	RAT	77197	2000-10-18	2001-10-10	UNP	UNP	357
Susantha-Punchinilame	12	RAT	101033	2001-12-19	2004-02-07	UNF	UNF	780
Susantha-Punchinilame	13	RAT	96591	2004-04-22	2010-02-09	UNF	UPFA	2119
Susantha-Punchinilame	14	TRI	22820	2010-04-22	2015-06-26	UNP (D)		1891
Susantha-Punchinilame	15	TRI	19953	2015-09-01		SLFP	SLPP	
Susil-Moonesinghe	10	COL	61610	1994-08-25	2000-08-18	UNP	UNP	2185
Susil-Premajayanth	11	GAM	165905	2000-10-18	2001-10-10	PA	PA	357
Susil-Premajayanth	12	COL	90170	2001-12-19	2004-02-07	PA	PA	780
Susil-Premajayanth	13	COL	100074	2004-04-22	2010-02-09	UPFA	UPFA	2119
Susil-Premajayanth	14	COL	54702	2010-04-22	2015-06-26	SLFP	SLFP	1891
Susil-Premajayanth	15	COL	174075	2015-09-01		SLFP	SLPP	
Susil-Premajayanth	16	COL	50321	2020-08-20		SLPP	SLPP	
Susil-Ranasinghe	17	"ANU
"	72508	2024-11-21		"NPP
"	NPP	
T-B-Ekanayake	10	KUR	59313	1994-08-25	2000-08-18	PA	PA	2185
T-B-Ekanayake	11	KUR		2000-11-09	2001-10-10	PA	PA	335
T-B-Ekanayake	12	KUR	43994	2001-12-19	2004-02-07	PA	PA	780
T-B-Ekanayake	13	KUR	57079	2004-04-22	2010-02-09	UPFA	UPFA	2119
T-B-Ekanayake	14	KUR	112420	2010-04-22	2015-06-26	SLFP	SLFP	1891
T-B-Ekanayake	15	KUR	82789	2015-09-01		SLFP	SLPP	
T-B-Mahalekam	10	POL	26465	1994-08-25	2000-08-18	PA	PA	2185
T-B-Sarath	17	"POL
"	105137	2024-11-21		"NPP
"	NPP	
T-H-Dunuwila	9	KAN	28377	1989-03-09	1994-06-24	UNP	UNP	1933
T-K-Jayasundara	17	"GAL
"	58761	2024-11-21		"NPP
"	NPP	
T-Kalaiarasan	16	NAT		2020-08-20		ITAK	ITAK	
T-S-P-Thevarasa	9	BAT	19431	1989-03-09	1990-05-11	TULF	TULF	428
Thalatha-Atukorale	13	RAT	113617	2004-04-22	2010-02-09	UNF	UNF	2119
Thalatha-Atukorale	14	RAT	64592	2010-04-22	2015-06-26	UNP	UNP	1891
Thalatha-Atukorale	15	RAT	145828	2015-09-01		UNP	UNP	
Thalatha-Atukorale	16	RAT	45105	2020-08-20	2024-08-21	SJB	SJB	1462
Thambirajah-Thangavadivel	12	BAT	24475	2001-12-19	2004-02-07	TNA	TNA	780
Thambu-Loganathapillai	9	JAF	17616	1989-03-09	1994-06-24	IND	IND	1933
Thangeswary-Kathiraman	13	BAT	50545	2004-04-22	2010-02-09	TNA	TNA	2119
Thanmanpillai-Kanagasabai	13	BAT	57843	2004-04-22	2010-02-09	TNA	TNA	2119
Tharaka-Balasuriya	15	KEG	73404	2015-09-01		SLFP	SLFP	
Tharaka-Balasuriya	16	KEG	96763	2020-08-20		SLPP	SLPP	
Tharanath-Basnayake	14	KUR	46079	2010-04-22	2015-06-26	SLFP	SLFP	1891
Tharanath-Basnayake	15	KUR	43020	2015-09-01		SLFP	SLPP	
Tharmalingam-Siththarthan	10	VAN	6376	1994-08-25	2000-08-18	DPLF	DPLF	2185
Tharmalingam-Siththarthan	12	VAN	4468	2001-12-19	2004-02-07	DPLF	DPLF	780
Themiya-Loku-Bandara-Hurulle	9	ANU	20392	1989-03-09	1994-06-24	UNP	UNP	1933
Thiagarasah-Maheswaran	11	JAF	4807	2000-10-18	2001-10-10	UNP	UNP	357
Thiagarasah-Maheswaran	12	JAF	11598	2001-12-19	2004-02-07	UNF	UNF	780
Thiagarasah-Maheswaran	13	COL	57978	2004-04-22	2008-01-01	UNF	UNF	1349
Thilak-Karunarathna	9	KAL	54339	1989-03-09	1994-06-24			1933
Thilak-Karunarathna	10	KAL	63206	1994-08-25	2000-08-18	UNP	UNP	2185
Thilak-Karunarathna	11	NAT		2000-10-18				
Thilak-Marapone	11	NAT		2000-10-18	2001-10-10	UNP	UNP	357
Thilak-Marapone	12	NAT		2001-12-19	2004-02-07	UNF	UNF	780
Thilak-Marapone	15	NAT		2015-09-01		UNP	UNP	
Thilak-Rajapaksha	16	AMP	54203	2020-08-20		SLPP	FPC	
Thilakaratne-Withanachchi	13	GAL	85627	2004-04-22	2010-02-09	UPFA		2119
Thilanga-Sumathipala	14	COL	60848	2010-04-22	2015-06-26	SLFP	SLFP	1891
Thilanga-Sumathipala	15	NAT		2015-09-01		SLFP	SLFP	
Thilanka-Rukmal	17	"GAL
"	74143	2024-11-21		"NPP
"	NPP	
Thilina-Bandara-Tennakoon	12	KAN	51542	2001-12-19	2004-02-07	PA	PA	780
Thilina-Samarakoon	17	"ANU
"	49730	2024-11-21		"NPP
"	NPP	
Thirimadura-Ranjith-de-Soysa	15	RAT	63078	2015-09-01		SLFP	SLFP	
Thomas-Thangathurai-William	13	AMP	9029	2009-06-12	2010-02-09	TNA	TNA	242
Thurairasa-Ravikumar	17	"VAN
"	11215	2024-11-21		"ITAK
"	ITAK	
Thushara-Indunil	15	KUR	64359	2015-09-01		UNP	UNP	
Thushara-Indunil	16	KUR	49364	2020-08-20		SJB	SJB	
Thushari-Jayasinghe	17	"KAN
"	58223	2024-11-21		"NPP
"	NPP	
Thusitha-Wijemanne	15	KEG	50893	2015-09-01		UNP	UNP	
Tiran-Alles	14	NAT		2010-04-22	2015-06-26			1891
Tiran-Alles	16	NAT		2020-08-20		SLPP	SLPP	
Tissa-Attanayake	9	KAN	27788	1989-03-09	1994-06-24	UNP	UNP	1933
Tissa-Attanayake	10	KAN	60531	1994-08-25	2000-08-18	UNP	UNP	2185
Tissa-Attanayake	11	KAN	73111	2000-10-18	2001-10-10	UNP	UNP	357
Tissa-Attanayake	12	KAN	99381	2001-12-19	2004-02-07	UNF	UNF	780
Tissa-Attanayake	13	KAN	93971	2004-04-22	2010-02-09	UNF	UNF	2119
Tissa-Attanayake	14	NAT		2010-04-22	2015-06-26	UNP		1891
Tissa-Attanayake	16	NAT		2020-08-20		SJB	SJB	
Tissa-Karalliyadde	10	ANU	44849	1994-08-25	2000-08-18	PA	PA	2185
Tissa-Karalliyadde	11	ANU	48360	2000-10-18	2001-10-10	PA	PA	357
Tissa-Karalliyadde	12	ANU	35608	2001-12-19	2004-02-07	PA	PA	780
Tissa-Karalliyadde	13	ANU	40933	2004-04-22	2010-02-09	UPFA	UPFA	2119
Tissa-Karalliyadde	14	ANU	55017	2010-04-22	2015-06-26	SLFP	SLFP	1891
Tissa-Vitharana	13	NAT		2004-04-22	2010-02-09	UPFA	UPFA	2119
Tissa-Vitharana	14	NAT		2010-04-22	2015-06-26	LSSP	LSSP	1891
Tissa-Vitharana	16	NAT		2020-08-20		LSSP	LSSP	
Tudor-Dayaratne	11	KAL	63363	2000-10-18	2001-10-10	PA	PA	357
Tudor-Dayaratne	12	KAL	55181	2001-12-19	2004-02-07	PA	PA	780
Tyronne-Fernando	9	COL	44718	1989-03-09	1994-06-24	UNP	UNP	1933
Tyronne-Fernando	10	COL	42872	1994-08-25	2000-08-18	UNP	UNP	2185
Tyronne-Fernando	11	COL	41439	2000-10-18	2001-10-10	UNP	UNP	357
Tyronne-Fernando	12	COL	46129	2001-12-19	2004-02-07	UNF	UNF	780
U-L-Heenmahaththaya	9	RAT	28142	1989-03-09	1994-06-24			1933
U-L-Heenmahaththaya	10	RAT	47122	1994-08-25	2000-08-18	PA	PA	2185
U-L-Heenmahaththaya	11	RAT	39285	2000-10-18	2001-10-10	PA	PA	357
U-L-M-Mohideen	10	AMP	26194	1994-08-25	2000-08-18		PA	2185
U-L-M-Mohideen	11	AMP	75378	2000-10-18	2001-10-10	PA		357
U-M-S-Dassanayaka	9	KUR	43804	1989-03-09	1994-06-24	UNP	UNP	1933
U-S-H-Maithripala	10	RAT	49481	1994-08-25	2000-08-18	UNP	UNP	2185
Udawatte-Nanda	13	KAN	10846	2004-04-22	2010-02-09		UPFA	2119
Udaya-Gammanpila	15	COL	198818	2015-09-01		PHU	PHU	
Udaya-Gammanpila	16	COL	136331	2020-08-20		PHU	PHU	
Udayakantha-Gunathilaka	16	KEG	46628	2020-08-20		SLPP	SLPP	
